SA1_MAINCODE_2016,CED_CODE_2016,CED_NAME_2016,AREA_ALBERS_SQKM
11303126726,139,Riverina,0.2326
11303126738,139,Riverina,0.3583
10302106319,139,Riverina,0.1849
11303126911,139,Riverina,3.111
11303127021,139,Riverina,0.2348
11303126901,139,Riverina,10.0274
11303126906,139,Riverina,0.5194
11303127016,139,Riverina,0.2237
10302106501,139,Riverina,0.1927
10302106717,139,Riverina,0.1589
10106154322,139,Riverina,73.7312
11303126938,139,Riverina,0.2406
11303126607,139,Riverina,0.3329
10302106412,139,Riverina,243.8121
11303126805,139,Riverina,0.217
11303127030,139,Riverina,0.7217
10302106320,139,Riverina,0.1264
10302106916,139,Riverina,0.4412
10302106709,139,Riverina,0.4836
11303127010,139,Riverina,0.2169
10302106701,139,Riverina,0.2547
10302106504,139,Riverina,5.0692
11303126803,139,Riverina,0.1025
10302106719,139,Riverina,0.6864
11303126517,139,Riverina,0.5308
10302106909,139,Riverina,588.5127
11303127103,139,Riverina,1.9409
11303126303,139,Riverina,0.3781
11303126743,139,Riverina,0.4705
10106154313,139,Riverina,0.2786
11303127026,139,Riverina,0.2603
10106154327,139,Riverina,0.1234
10302106326,139,Riverina,2.7212
11303126808,139,Riverina,2.5741
11303127013,139,Riverina,0.2742
10106154403,139,Riverina,472.6018
10302106327,139,Riverina,113.8655
11303126715,139,Riverina,2.9784
10302106208,139,Riverina,1.1672
11303127017,139,Riverina,0.8111
10302106304,139,Riverina,1.1656
11303126730,139,Riverina,0.0992
11303127124,139,Riverina,266.9444
11303126925,139,Riverina,0.2032
11303127143,139,Riverina,0.2189
11303126722,139,Riverina,0.1585
10106154309,139,Riverina,15.6751
11303126927,139,Riverina,0.2595
11303126410,139,Riverina,142.1226
10302106510,139,Riverina,0.4042
11303126319,139,Riverina,0.3221
11303127131,139,Riverina,1.4253
10302106613,139,Riverina,742.9008
10106154404,139,Riverina,459.5235
11303126301,139,Riverina,0.6323
11303126941,139,Riverina,1.8861
10302106221,139,Riverina,828.6104
11303126406,139,Riverina,1.278
11303126928,139,Riverina,0.2389
11303127101,139,Riverina,0.4147
11303126310,139,Riverina,385.0362
11303127132,139,Riverina,0.1163
10106154406,139,Riverina,250.8664
11303126505,139,Riverina,0.415
10302106216,139,Riverina,414.2557
10106154316,139,Riverina,0.9873
11303127129,139,Riverina,445.8528
11303126944,139,Riverina,0.2586
11303126948,139,Riverina,0.1749
11303126912,139,Riverina,2.4375
11303126611,139,Riverina,0.3107
11303126621,139,Riverina,667.7877
10106154305,139,Riverina,0.2975
11303126950,139,Riverina,0.1839
10302106917,139,Riverina,0.4703
11303126935,139,Riverina,0.2898
10302106715,139,Riverina,0.3928
11303126926,139,Riverina,0.229
11303126811,139,Riverina,27.3692
11303127104,139,Riverina,1.5353
11303126509,139,Riverina,5.5932
10302106808,139,Riverina,698.0903
11303126917,139,Riverina,0.152
11303126617,139,Riverina,772.0783
10201103504,140,Robertson,0.1829
10201103802,140,Robertson,0.5292
10201103101,140,Robertson,0.1331
10201103706,140,Robertson,0.1195
10201104111,140,Robertson,0.1056
10201103929,140,Robertson,0.187
10201104010,140,Robertson,0.1554
10201103110,140,Robertson,0.1632
10201103122,140,Robertson,0.1471
10201102813,140,Robertson,0.2486
10201103006,140,Robertson,49.4737
10201103923,140,Robertson,1.5057
10201104049,140,Robertson,0.1447
10201103817,140,Robertson,0.2903
10201103411,140,Robertson,0.1661
10201103245,140,Robertson,0.1041
10201103106,140,Robertson,0.1438
10201103920,140,Robertson,0.5238
10201103211,140,Robertson,0.2067
10201103808,140,Robertson,0.2095
10201103918,140,Robertson,0.2197
10201103304,140,Robertson,0.0991
10201103927,140,Robertson,0.2344
10201104048,140,Robertson,0.1926
10201103402,140,Robertson,0.2535
10201102907,140,Robertson,0.157
10201103221,140,Robertson,0.0568
10201103926,140,Robertson,0.5075
10201104204,140,Robertson,0.0995
10201102908,140,Robertson,0.1709
10201103231,140,Robertson,0.5364
10201104037,140,Robertson,0.0948
10201103711,140,Robertson,0.2364
10201103810,140,Robertson,0.4939
10201103701,140,Robertson,0.9522
10201104211,140,Robertson,0.3559
10201102922,140,Robertson,1.3803
10201103212,140,Robertson,0.2142
10201103102,140,Robertson,0.3411
10201104017,140,Robertson,0.1924
10201102802,140,Robertson,1.1648
10201103235,140,Robertson,0.1114
10201103807,140,Robertson,0.197
10201103246,140,Robertson,0.1256
10201103111,140,Robertson,0.1595
10201103137,140,Robertson,0.4796
10201103217,140,Robertson,0.2597
10201103812,140,Robertson,0.1267
10201104006,140,Robertson,0.215
10201103238,140,Robertson,0.2029
10201103320,140,Robertson,3.2632
10201103126,140,Robertson,0.1544
10201104202,140,Robertson,0.4979
10201103233,140,Robertson,0.12
10201103517,140,Robertson,2.6987
10201103223,140,Robertson,1.3815
10201103008,140,Robertson,155.7162
10201103011,140,Robertson,172.379
10201104224,140,Robertson,0.1318
10201104044,140,Robertson,0.1035
10201104029,140,Robertson,0.1413
10201103906,140,Robertson,0.2476
10201103714,140,Robertson,1.1694
10201104057,140,Robertson,0.3801
10201103603,140,Robertson,0.1776
10201104011,140,Robertson,0.1489
10201103410,140,Robertson,0.1171
10201103242,140,Robertson,0.1328
10201103921,140,Robertson,0.2411
10201103129,140,Robertson,0.1693
10201103124,140,Robertson,0.2961
10201104227,140,Robertson,0.1945
10201104232,140,Robertson,0.1013
10201103005,140,Robertson,11.6196
10201102817,140,Robertson,0.1988
10201103401,140,Robertson,0.146
10201104045,140,Robertson,0.1341
10201104002,140,Robertson,0.0781
10201104015,140,Robertson,0.324
10201104207,140,Robertson,0.423
10201103702,140,Robertson,0.3062
10201104026,140,Robertson,0.2715
10201104041,140,Robertson,0.0887
10201103512,140,Robertson,0.1525
10201104034,140,Robertson,0.1694
10201103815,140,Robertson,0.1444
10201103213,140,Robertson,1.2231
10201104116,140,Robertson,0.1396
10201103804,140,Robertson,0.1796
10201103305,140,Robertson,0.1263
10201103133,140,Robertson,0.134
10201103003,140,Robertson,82.1858
10201104212,140,Robertson,9.036
10201104054,140,Robertson,0.2059
10201103501,140,Robertson,0.6549
10201103130,140,Robertson,0.105
10201102914,140,Robertson,3.4811
10201104216,140,Robertson,0.1309
10201104203,140,Robertson,0.1476
10201103241,140,Robertson,0.0861
10201104036,140,Robertson,0.1148
10201104219,140,Robertson,0.122
10201102917,140,Robertson,0.3205
10201102920,140,Robertson,7.0519
10201103202,140,Robertson,1.0728
10201104031,140,Robertson,0.1156
10201103303,140,Robertson,0.1067
10201103237,140,Robertson,0.1297
10201103204,140,Robertson,0.1789
10201103816,140,Robertson,0.1538
10201103244,140,Robertson,0.5911
10201103314,140,Robertson,0.1334
10201103205,140,Robertson,0.0676
10201103915,140,Robertson,0.1669
10201103419,140,Robertson,0.1279
10201104003,140,Robertson,0.198
10201103901,140,Robertson,0.3447
10201103203,140,Robertson,0.6387
10201103914,140,Robertson,0.1105
10201103506,140,Robertson,0.1735
10201103229,140,Robertson,0.1245
10201102815,140,Robertson,0.1984
10201104217,140,Robertson,0.1835
10201103919,140,Robertson,0.1567
10201103513,140,Robertson,0.1596
10201103414,140,Robertson,0.1752
10201102916,140,Robertson,0.1713
10201103508,140,Robertson,1.1481
10201103606,140,Robertson,0.2613
10201104205,140,Robertson,0.2429
10201103247,140,Robertson,0.6915
10201104055,140,Robertson,0.2708
10201104040,140,Robertson,0.1254
10201104023,140,Robertson,0.1048
10201103514,140,Robertson,0.1755
10201103234,140,Robertson,0.3012
10201103605,140,Robertson,0.3559
10201104225,140,Robertson,0.1226
10201104008,140,Robertson,14.3876
10201103125,140,Robertson,0.0989
10201102807,140,Robertson,0.6868
10201104039,140,Robertson,0.342
10201103226,140,Robertson,0.0587
10201103308,140,Robertson,0.1301
10201103219,140,Robertson,0.0675
10201103705,140,Robertson,0.2482
10201102927,140,Robertson,1.1348
10201103004,140,Robertson,28.2366
10201103709,140,Robertson,0.7246
10201102921,140,Robertson,1.8376
10201103310,140,Robertson,0.1421
10201104004,140,Robertson,0.16
10201103814,140,Robertson,0.212
10201102903,140,Robertson,0.5026
10201103801,140,Robertson,0.3592
10201102925,140,Robertson,0.3061
10201103232,140,Robertson,0.1698
10201103806,140,Robertson,0.1218
10201102906,140,Robertson,0.4045
10201104046,140,Robertson,0.1308
10201104220,140,Robertson,0.2586
10201103415,140,Robertson,0.2262
10201103418,140,Robertson,0.2025
10201103416,140,Robertson,0.2951
10201103138,140,Robertson,0.5974
10201103903,140,Robertson,0.2507
10201104035,140,Robertson,0.0903
10201104221,140,Robertson,0.1639
10201103131,140,Robertson,0.7751
10201104222,140,Robertson,0.2596
10201103214,140,Robertson,0.488
10201104028,140,Robertson,0.1356
10201103225,140,Robertson,0.7755
10201103240,140,Robertson,0.1264
10201102806,140,Robertson,0.2143
10201102923,140,Robertson,0.1824
10201104109,140,Robertson,0.3379
10201104229,140,Robertson,0.2308
10201103510,140,Robertson,0.1993
10201103224,140,Robertson,0.5729
10201102918,140,Robertson,0.2762
10201103136,140,Robertson,0.1895
10201103201,140,Robertson,0.2235
10201102804,140,Robertson,0.1519
10201103210,140,Robertson,0.899
10201104032,140,Robertson,0.1095
10201103913,140,Robertson,0.1907
10201104022,140,Robertson,0.1128
10201104019,140,Robertson,0.1283
10201104058,140,Robertson,0.2483
10201103930,140,Robertson,2.0513
10201103228,140,Robertson,0.3977
10201103216,140,Robertson,0.1427
10201104001,140,Robertson,0.0977
10201103103,140,Robertson,0.1441
10201103406,140,Robertson,0.0834
10201103013,140,Robertson,3.3497
10201104228,140,Robertson,0.1361
10201104201,140,Robertson,0.2422
10201103712,140,Robertson,0.5042
10201103220,140,Robertson,0.0708
10201103012,140,Robertson,1.8146
10201102810,140,Robertson,0.2852
10201104209,140,Robertson,0.1427
10201103710,140,Robertson,0.1494
10201103215,140,Robertson,0.1318
10201102911,140,Robertson,1.6566
10201103704,140,Robertson,0.1626
10201103912,140,Robertson,0.4049
10201103505,140,Robertson,0.4544
10201104033,140,Robertson,0.125
10201102905,140,Robertson,0.3457
10201102814,140,Robertson,0.2441
10201104215,140,Robertson,0.1251
10201103803,140,Robertson,0.2603
10201103236,140,Robertson,0.2288
10201102902,140,Robertson,0.3027
10201103917,140,Robertson,0.1093
10201103311,140,Robertson,0.13
10201104056,140,Robertson,0.2371
10201103301,140,Robertson,0.0597
10201103503,140,Robertson,0.1712
10201103134,140,Robertson,0.3154
10201103207,140,Robertson,0.0915
10201104053,140,Robertson,0.1772
10201103916,140,Robertson,0.1653
10201103312,140,Robertson,0.0967
10201103502,140,Robertson,0.2326
10201104012,140,Robertson,0.14
10201104117,140,Robertson,0.321
10201104020,140,Robertson,0.1273
10201103408,140,Robertson,5.1375
10201104213,140,Robertson,0.3837
10201103708,140,Robertson,0.5977
10201104014,140,Robertson,0.0963
10201104230,140,Robertson,0.1395
10201103315,140,Robertson,0.8579
10201103014,140,Robertson,38.9175
10201103117,140,Robertson,0.1555
10201103813,140,Robertson,0.1802
10201103123,140,Robertson,0.1523
10201103924,140,Robertson,0.0536
10201104021,140,Robertson,0.1193
10201103515,140,Robertson,0.5139
10201104115,140,Robertson,0.1779
10201104231,140,Robertson,0.2809
10201102805,140,Robertson,0.131
10201104206,140,Robertson,0.8826
10201103516,140,Robertson,0.0732
10201104218,140,Robertson,0.138
10201103243,140,Robertson,0.2251
10201104047,140,Robertson,0.2391
10201103116,140,Robertson,1.2604
10201104110,140,Robertson,0.166
10201103409,140,Robertson,0.1318
10201103928,140,Robertson,0.1831
10201104043,140,Robertson,0.2733
10201104025,140,Robertson,0.0987
10201103132,140,Robertson,0.5846
10201103307,140,Robertson,0.0807
10201103417,140,Robertson,0.3138
10201103613,140,Robertson,3.4462
10201103104,140,Robertson,0.2173
10201103313,140,Robertson,0.0911
10201104050,140,Robertson,0.5957
10201103805,140,Robertson,0.3519
10201102904,140,Robertson,0.1776
10201102912,140,Robertson,1.0558
10201103319,140,Robertson,0.1377
10201102818,140,Robertson,0.215
10201104024,140,Robertson,0.2089
10201103009,140,Robertson,78.0344
10201102910,140,Robertson,2.6419
10201103404,140,Robertson,0.1416
10201102808,140,Robertson,0.1842
10201103218,140,Robertson,0.1521
10201103614,140,Robertson,0.7228
10201103230,140,Robertson,0.1279
10201104038,140,Robertson,0.0988
10201103922,140,Robertson,0.2057
10201102924,140,Robertson,0.373
10201103905,140,Robertson,0.3597
10201102919,140,Robertson,0.3238
10201104114,140,Robertson,0.217
10201103309,140,Robertson,1.2291
10201104030,140,Robertson,0.1571
10201103306,140,Robertson,0.1176
10201103302,140,Robertson,0.1661
10201103909,140,Robertson,0.2088
10201103931,140,Robertson,0.1687
10201102915,140,Robertson,0.1601
10201103908,140,Robertson,0.4104
10201104042,140,Robertson,0.1255
10201102812,140,Robertson,0.2988
10201103707,140,Robertson,0.6157
10201103105,140,Robertson,0.1785
10201103010,140,Robertson,63.5852
10201102811,140,Robertson,0.1268
10201103206,140,Robertson,2.7638
10201104009,140,Robertson,0.1977
10201103127,140,Robertson,0.8815
10201103248,140,Robertson,0.0965
10201103904,140,Robertson,0.1945
10201104027,140,Robertson,0.0946
10201102913,140,Robertson,4.0802
10201102801,140,Robertson,0.6349
10201102928,140,Robertson,1.2726
10201104052,140,Robertson,0.222
10201104051,140,Robertson,0.1933
10201104210,140,Robertson,0.5622
10201103107,140,Robertson,4.4005
10201104226,140,Robertson,0.1263
10201104233,140,Robertson,0.2342
10201103811,140,Robertson,0.1734
10201102926,140,Robertson,1.0156
10201103413,140,Robertson,0.3124
10201103128,140,Robertson,0.5607
10201103405,140,Robertson,0.1882
10201104018,140,Robertson,0.1246
10201103208,140,Robertson,0.1561
10201104016,140,Robertson,1.2572
10201104005,140,Robertson,0.1317
10201102901,140,Robertson,1.0901
10201103412,140,Robertson,0.2002
10201103002,140,Robertson,37.6333
10201103511,140,Robertson,0.3417
10201103612,140,Robertson,0.1355
10201103902,140,Robertson,0.335
10201104208,140,Robertson,0.1553
10201103120,140,Robertson,0.1508
10201103317,140,Robertson,0.2945
10201103403,140,Robertson,0.2635
10201104223,140,Robertson,0.4715
10201103109,140,Robertson,0.0786
10201104214,140,Robertson,0.6999
10201103407,140,Robertson,3.6067
10201103604,140,Robertson,0.8701
10201104013,140,Robertson,0.173
10201103925,140,Robertson,0.1384
10201103507,140,Robertson,0.1493
10201103239,140,Robertson,0.2181
10201104112,140,Robertson,0.2277
10201103316,140,Robertson,0.821
10201103135,140,Robertson,0.1515
10201103121,140,Robertson,0.1116
10201103618,140,Robertson,0.0764
10201103809,140,Robertson,0.7851
10201103703,140,Robertson,0.7233
10201103108,140,Robertson,0.3162
10201103911,140,Robertson,0.2316
10201103713,140,Robertson,0.278
10201103227,140,Robertson,0.1709
10201103509,140,Robertson,0.2208
10201102803,140,Robertson,0.5739
10201103318,140,Robertson,0.2233
10201104007,140,Robertson,0.1023
10201102809,140,Robertson,0.2862
10201102909,140,Robertson,0.2131
10201102816,140,Robertson,0.5939
11101120705,141,Shortland,0.181
11101121207,141,Shortland,0.2406
11101120843,141,Shortland,0.1654
11101121406,141,Shortland,0.2091
11101120604,141,Shortland,0.1302
10202104607,141,Shortland,0.2922
10202105209,141,Shortland,0.166
10202105022,141,Shortland,2.7858
11101120607,141,Shortland,6.4385
11101120850,141,Shortland,0.099
11101120603,141,Shortland,0.126
11101120848,141,Shortland,0.2972
11101120605,141,Shortland,0.1542
11101121404,141,Shortland,0.7689
11101120929,141,Shortland,0.1645
11101120623,141,Shortland,0.3389
11101120901,141,Shortland,0.9376
11101120833,141,Shortland,0.1708
11101120628,141,Shortland,0.3564
11101121326,141,Shortland,0.1855
11101121013,141,Shortland,0.2006
11101121302,141,Shortland,1.6073
11101120924,141,Shortland,0.2227
11101120801,141,Shortland,0.1245
11101121310,141,Shortland,0.2548
11101120854,141,Shortland,0.4827
11101121225,141,Shortland,0.2153
11101120635,141,Shortland,0.2579
11101120862,141,Shortland,0.1369
11101120809,141,Shortland,0.5131
11101121205,141,Shortland,0.2384
10202105206,141,Shortland,0.3011
11101120911,141,Shortland,0.1787
10202104602,141,Shortland,0.1131
11101121432,141,Shortland,0.2733
11101120841,141,Shortland,0.1735
10202104613,141,Shortland,4.0324
11101120866,141,Shortland,0.7171
11101121434,141,Shortland,0.1654
10202105026,141,Shortland,0.3074
11101121427,141,Shortland,0.6189
10202105024,141,Shortland,0.1848
11101120707,141,Shortland,0.1167
11101121005,141,Shortland,0.2174
11101120930,141,Shortland,0.2449
11101121003,141,Shortland,0.6797
11101121303,141,Shortland,0.2457
11101120626,141,Shortland,0.4451
11101121403,141,Shortland,0.3053
10202104507,141,Shortland,0.1733
11101120837,141,Shortland,0.1238
11101120904,141,Shortland,0.2414
11101120620,141,Shortland,0.4876
11101120616,141,Shortland,0.1869
10202104506,141,Shortland,0.4592
11101121410,141,Shortland,0.2731
10202105009,141,Shortland,0.5808
11101120610,141,Shortland,0.4382
11101121314,141,Shortland,0.7146
10202105015,141,Shortland,0.6249
11101120840,141,Shortland,0.1922
11101121006,141,Shortland,0.3176
11101121010,141,Shortland,0.1451
11101120824,141,Shortland,0.0704
11101120633,141,Shortland,0.53
11101120844,141,Shortland,0.1403
11101120712,141,Shortland,0.5615
11101120914,141,Shortland,0.2067
11101121019,141,Shortland,0.2007
11101121206,141,Shortland,0.1746
11101120802,141,Shortland,0.1428
11101120715,141,Shortland,0.796
10202105013,141,Shortland,0.1673
11101120627,141,Shortland,0.4558
11101121414,141,Shortland,0.2596
11101121308,141,Shortland,0.6673
11101121219,141,Shortland,0.1966
10202105211,141,Shortland,2.1145
11101121312,141,Shortland,0.256
11101120714,141,Shortland,1.7767
11101120936,141,Shortland,0.1588
10202104611,141,Shortland,0.1673
11101120811,141,Shortland,0.2101
11101121412,141,Shortland,0.1449
10202105018,141,Shortland,0.3103
10202104616,141,Shortland,0.1742
11101121105,141,Shortland,0.9577
11101120864,141,Shortland,0.247
11101121325,141,Shortland,0.2234
11101121423,141,Shortland,0.1387
11101120934,141,Shortland,0.2631
11101121012,141,Shortland,0.1185
11101120706,141,Shortland,0.1766
11103122230,141,Shortland,0.1398
11101120915,141,Shortland,0.4319
11101120821,141,Shortland,0.1646
10202105012,141,Shortland,0.1116
10202105005,141,Shortland,0.1736
11101121104,141,Shortland,0.1095
11101120952,141,Shortland,0.2345
11101120949,141,Shortland,0.2032
11101120625,141,Shortland,0.2063
10202105027,141,Shortland,0.1438
10202104624,141,Shortland,0.2341
11101120632,141,Shortland,0.1267
11101120816,141,Shortland,0.1417
11101120804,141,Shortland,0.0942
11101120863,141,Shortland,0.2208
11101120852,141,Shortland,0.1867
11101120827,141,Shortland,0.2009
11101120618,141,Shortland,0.186
11103122228,141,Shortland,0.2124
11101121022,141,Shortland,0.2603
11101121110,141,Shortland,0.3167
11101121001,141,Shortland,0.0695
11101120634,141,Shortland,0.2117
11101121223,141,Shortland,0.2106
11101120611,141,Shortland,0.3972
11103122231,141,Shortland,0.1404
10202105203,141,Shortland,0.1636
10202104621,141,Shortland,0.1104
10202105025,141,Shortland,0.1651
11101120615,141,Shortland,0.3139
11101120617,141,Shortland,0.1182
10202104619,141,Shortland,0.2668
10202104606,141,Shortland,0.2079
11101121007,141,Shortland,0.3839
11101121024,141,Shortland,0.1997
10202104610,141,Shortland,0.0899
11101120913,141,Shortland,0.1334
11101120621,141,Shortland,0.5279
10202105207,141,Shortland,0.1712
11101121417,141,Shortland,0.2922
11101120815,141,Shortland,0.1654
11101121409,141,Shortland,0.1511
11101120836,141,Shortland,0.1611
11101120803,141,Shortland,0.2132
11101121415,141,Shortland,0.529
10202105028,141,Shortland,0.5035
10202105210,141,Shortland,1.5554
11101121408,141,Shortland,0.1291
11101120612,141,Shortland,0.2459
11101120817,141,Shortland,0.1697
11101120939,141,Shortland,0.3927
11101121315,141,Shortland,0.3756
10202104604,141,Shortland,0.1951
10202105010,141,Shortland,0.1182
11101120701,141,Shortland,0.5902
10202105204,141,Shortland,2.0513
11101120828,141,Shortland,0.2222
10202105213,141,Shortland,0.1354
11101121419,141,Shortland,0.2376
11101120825,141,Shortland,0.2945
11101120932,141,Shortland,0.1986
10202105001,141,Shortland,0.2804
10202104524,141,Shortland,0.2537
10202105004,141,Shortland,0.1335
11101120832,141,Shortland,0.1459
10202104622,141,Shortland,0.1156
10202105008,141,Shortland,0.8584
10202105205,141,Shortland,0.2818
11101121215,141,Shortland,0.2863
11101121201,141,Shortland,0.3686
11101120601,141,Shortland,4.502
11101120823,141,Shortland,2.3778
10202104614,141,Shortland,0.1026
11101121426,141,Shortland,0.2038
11101121311,141,Shortland,0.2449
11101121212,141,Shortland,0.2214
11101121021,141,Shortland,0.1982
11101121217,141,Shortland,0.1979
11101120642,141,Shortland,0.1377
11101120609,141,Shortland,0.4072
10202105007,141,Shortland,0.1998
10202104510,141,Shortland,0.2099
10202104603,141,Shortland,0.2934
11101121420,141,Shortland,0.5654
11101120808,141,Shortland,3.3542
10202105208,141,Shortland,0.9169
11101121002,141,Shortland,0.1066
11101121014,141,Shortland,0.1149
11101121428,141,Shortland,0.2603
10202105214,141,Shortland,0.1119
11101121203,141,Shortland,0.8195
11101121208,141,Shortland,0.3096
10202105021,141,Shortland,0.5883
11102122023,141,Shortland,0.6552
11101121418,141,Shortland,2.9872
11101121015,141,Shortland,0.816
10202105202,141,Shortland,0.2138
11101121210,141,Shortland,0.0942
11101121220,141,Shortland,1.6156
11101120606,141,Shortland,0.2115
11101121202,141,Shortland,0.2332
11101120812,141,Shortland,0.2619
11101120859,141,Shortland,0.1597
11101120918,141,Shortland,0.4197
11101120813,141,Shortland,0.1623
11101120711,141,Shortland,0.2861
11101121321,141,Shortland,0.1473
11101121316,141,Shortland,0.211
10202104508,141,Shortland,0.2671
11101121213,141,Shortland,0.3801
11101121329,141,Shortland,0.6565
11101121322,141,Shortland,0.2384
11101120829,141,Shortland,0.1812
10202104617,141,Shortland,0.3074
11101120846,141,Shortland,0.1514
11101120703,141,Shortland,0.3591
11101121020,141,Shortland,0.1746
11101120849,141,Shortland,0.1854
11101121416,141,Shortland,0.2972
11101120845,141,Shortland,0.2214
11101121320,141,Shortland,0.1298
11101120806,141,Shortland,0.1495
11101121323,141,Shortland,0.2567
11101121431,141,Shortland,0.1697
11101121407,141,Shortland,0.1615
11101121425,141,Shortland,0.2016
11101121328,141,Shortland,0.1006
11101120810,141,Shortland,0.1984
11101120622,141,Shortland,0.2225
11101120916,141,Shortland,0.2952
10202104612,141,Shortland,0.4344
10202104608,141,Shortland,0.2081
11101121313,141,Shortland,0.1171
11101121318,141,Shortland,0.2132
11101121433,141,Shortland,0.7457
11101120641,141,Shortland,0.1398
11101121016,141,Shortland,0.4136
11101120953,141,Shortland,0.2372
11101121430,141,Shortland,0.1847
10202104620,141,Shortland,0.195
10202105011,141,Shortland,0.1899
11101120851,141,Shortland,0.1639
11101121216,141,Shortland,0.122
11101121402,141,Shortland,0.3006
11101121413,141,Shortland,0.2913
11101121227,141,Shortland,0.377
11101121226,141,Shortland,0.1959
11101120834,141,Shortland,0.227
11101121317,141,Shortland,0.2194
11101121218,141,Shortland,0.1466
10202104505,141,Shortland,0.2753
11101121017,141,Shortland,0.1132
11101121301,141,Shortland,0.7281
11101120614,141,Shortland,0.1049
10202104609,141,Shortland,0.1642
11101121004,141,Shortland,0.3726
11103122226,141,Shortland,0.1789
11101120608,141,Shortland,0.1007
11101121108,141,Shortland,0.2705
11101121307,141,Shortland,0.3682
11101120954,141,Shortland,0.3297
10202105019,141,Shortland,0.1552
10202105006,141,Shortland,0.1412
11101120637,141,Shortland,0.204
11101121211,141,Shortland,0.3796
10202104623,141,Shortland,0.2122
11101120856,141,Shortland,0.2638
11101121222,141,Shortland,1.1089
11101120639,141,Shortland,0.1772
11101121421,141,Shortland,0.1166
11101120819,141,Shortland,0.1702
11101120912,141,Shortland,0.0804
10202105215,141,Shortland,0.4948
11101121324,141,Shortland,0.2768
11101120602,141,Shortland,1.4849
11101120941,141,Shortland,0.92
11101120933,141,Shortland,0.3649
11101120838,141,Shortland,0.1728
10202105216,141,Shortland,0.2528
11103122229,141,Shortland,0.243
11101120928,141,Shortland,0.2703
10202104625,141,Shortland,0.6551
11101120820,141,Shortland,0.1676
11101121011,141,Shortland,0.1309
10202104511,141,Shortland,0.5102
11101121304,141,Shortland,0.1833
11101121018,141,Shortland,0.5026
11101121309,141,Shortland,0.1153
10202104520,141,Shortland,7.8931
11101121305,141,Shortland,0.3987
10202104615,141,Shortland,0.1286
11101120636,141,Shortland,0.1218
11101120710,141,Shortland,0.7514
11101120629,141,Shortland,0.3657
11101120948,141,Shortland,0.4629
11101120716,141,Shortland,0.0863
11101121109,141,Shortland,0.845
11103122227,141,Shortland,0.4065
11101120937,141,Shortland,1.6918
10202105014,141,Shortland,6.085
11101120619,141,Shortland,0.275
11101120702,141,Shortland,0.2864
11101120807,141,Shortland,0.2403
10202105020,141,Shortland,0.1309
11101120947,141,Shortland,0.2649
11101121319,141,Shortland,0.2004
11101120853,141,Shortland,0.3415
11101120927,141,Shortland,0.2946
10202105016,141,Shortland,16.687
10202105003,141,Shortland,0.2138
11101121401,141,Shortland,0.1943
11101120638,141,Shortland,0.2178
11101121204,141,Shortland,0.373
11101121107,141,Shortland,0.2003
11101121008,141,Shortland,0.3172
11101121422,141,Shortland,0.1836
10202104605,141,Shortland,0.1652
11101120831,141,Shortland,0.1149
11101120640,141,Shortland,0.1946
11101120826,141,Shortland,0.4465
10202105201,141,Shortland,0.2488
11101120857,141,Shortland,0.8534
11101121411,141,Shortland,0.1762
11101120613,141,Shortland,0.1693
11101121327,141,Shortland,0.203
11101120818,141,Shortland,0.1609
11101121101,141,Shortland,0.3117
11101120822,141,Shortland,0.3823
11101121103,141,Shortland,0.3151
11101121209,141,Shortland,0.147
11101120709,141,Shortland,0.2115
11101120842,141,Shortland,0.1931
11101120713,141,Shortland,0.1703
11101120855,141,Shortland,0.2675
10202105017,141,Shortland,3.3803
11101121023,141,Shortland,0.212
11101120704,141,Shortland,0.2349
11101120865,141,Shortland,0.9857
11101121224,141,Shortland,0.3994
11101120805,141,Shortland,0.8091
11101121424,141,Shortland,0.1266
11101121405,141,Shortland,0.721
11101120926,141,Shortland,0.3214
11101120861,141,Shortland,0.142
11101120950,141,Shortland,0.2119
10202104601,141,Shortland,0.2126
11101120624,141,Shortland,0.1735
11101120925,141,Shortland,0.2141
11101120839,141,Shortland,0.1548
11101120858,141,Shortland,0.402
11101120917,141,Shortland,0.4244
10202104519,141,Shortland,8.2805
11101121330,141,Shortland,0.212
11101120860,141,Shortland,0.7528
11101120708,141,Shortland,0.2221
10202104509,141,Shortland,0.1328
11101120902,141,Shortland,2.0759
11101120835,141,Shortland,0.4729
11101121106,141,Shortland,0.179
11101121221,141,Shortland,0.4589
11101120630,141,Shortland,0.1786
10202104618,141,Shortland,0.2753
11101120814,141,Shortland,0.2865
11101120631,141,Shortland,0.1437
11101121429,141,Shortland,0.1567
11101120931,141,Shortland,0.2249
11101120903,141,Shortland,0.1113
11101120830,141,Shortland,0.21
11101120847,141,Shortland,0.1072
11101120919,141,Shortland,0.1974
11101121214,141,Shortland,22.8961
11101121102,141,Shortland,0.1771
11101121306,141,Shortland,0.224
10202105002,141,Shortland,0.2738
11703133425,142,Sydney,0.026
11703133112,142,Sydney,0.0416
11703133517,142,Sydney,0.0228
11703133402,142,Sydney,0.0173
11703132902,142,Sydney,0.0692
11703133610,142,Sydney,0.0636
11703133233,142,Sydney,0.1175
11703133313,142,Sydney,0.0179
11703133809,142,Sydney,0.0282
11703133710,142,Sydney,0.0376
11703133215,142,Sydney,0.0247
11703133315,142,Sydney,0.0089
11703133136,142,Sydney,0.051
11703133243,142,Sydney,0.0414
11703133619,142,Sydney,0.0104
